Restaurant ID,Restaurant Name,Has Table booking,Has Online delivery,Is delivering now,Price range,aggregateID,Aggregate rating,Votes,Address,Cuisines,Longitude,Latitude
308750,Adarsh Kulfi,No,No,No,1,1,0,3,"Food Court, Ground Floor, Supertech Shoprix Mall, Sector 61, Noida",Ice Cream,77.3648332,28.5971027
309971,Pizza Junction,No,No,No,2,1,0,1,"Shop 3, C 134 B, Supertech Shopprix Mall, Sector 61, Noida","Fast Food, Pizza",77.36474722,28.59716667
386,Domino's Pizza,No,No,No,2,2,2.4,98,"Lower Ground, Supertech Shopprix Mall, Sector 61, Noida","Pizza, Fast Food",77.3649083,28.5971137
428,Sagar Ratna,No,Yes,No,2,2,2.3,155,"C-134/B, Supertech Shopprix Mall, Sector 61, Noida","South Indian, North Indian, Chinese",77.3648332,28.5971027
18070483,Subway,No,Yes,No,2,2,2.3,24,"Shop 3, Supertech Shopprix Mall, Sector 61, Noida","American, Fast Food, Salad, Healthy Food",77.36498103,28.59689799
7869,Barista,No,No,No,2,3,3.3,57,"305, 3rd Floor, The Great India Place Mall, Sector 38, Noida",Cafe,77.3258017,28.5675107
5610,Bikano Chat Cafe,No,No,No,2,3,3,38,"2nd Floor, The Great India Place Mall, Sector 38, Noida","North Indian, Street Food, South Indian, Fast Food, Chinese",77.325869,28.5674499
304103,Cafe Coffee Day,No,No,No,1,3,2.7,18,"2nd Floor, Shoppers Stop, The Great India Place Mall, Sector 38, Noida",Cafe,77.3262953,28.5678712
5598,Cafe Coffee Day,No,No,No,1,3,2.7,34,"Shop 111, 1st Floor, The Great India Place Mall, Sector 38, Noida",Cafe,77.3260261,28.5676664
18233617,Chaayos,No,Yes,No,1,3,3.4,67,"Ground Floor, The Great India Place Mall, Sector 38, Noida","Cafe, Tea",77.3253081,28.566702
300955,Chopaal Marwari,No,No,No,2,3,2.8,102,"3rd Floor, The Great India Place, Sector 38-A, Noida","North Indian, Rajasthani",77.325482,28.5670755
18017237,Dolce Gelato,No,No,No,1,3,3,8,"Shop 98, Ground Floor, The Great India Place Mall, Sector 38 A, Sector 38, Noida","Ice Cream, Beverages, Fast Food",77.3265645,28.5680759
5619,Domino's Pizza,No,No,No,2,3,3.2,60,"302-A, 3rd Floor, The Great India Place Mall, Sector 38, Noida","Pizza, Fast Food",77.3255549,28.5675098
2191,Gelato Vinto,No,No,No,1,3,3.1,32,"The Great India Place Mall, Sector 38 A, Sector 38, Noida","Desserts, Ice Cream",77.3259363,28.5677476
307447,Kebab Xpress,No,Yes,No,2,3,3.2,106,"3rd Floor, The Great India Place, Sector 38, Noida","North Indian, Mughlai",77.3254017,28.5672542
7932,McDonald's,No,No,No,2,3,3.4,70,"Food Court, 3rd Floor, The Great India Palace Mall, Sector 38, Noida","Fast Food, Burger",77.3253081,28.5671503
1226,Pind Balluchi,Yes,Yes,No,2,3,3.3,793,"The Great India Place Mall, Sector 38-A, Near Sector 38, Sector 38, Noida","North Indian, Mughlai",77.3253979,28.5671588
8888,Ristorante Prego,Yes,No,No,3,3,3.1,372,"323, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",Italian,77.3253979,28.5671588
4530,The Coffee Bean & Tea Leaf,No,No,No,2,3,2.6,55,"3rd Floor, The Great India Place Mall, Sector 38 A, Near Sector 38, Sector 38, Noida",Cafe,77.32540604,28.56721958
18400768,Turquoise Turkish Ice-cream,No,No,No,1,3,3.4,11,"Ground Floor, The Great India Palace Mall, Sector 38-A, Near, Sector 38, Noida",Ice Cream,77.3265645,28.5680759
409,Yo! China,No,Yes,No,3,3,2.6,334,"3rd Floor, The Great India Place Mall, Sector 38-A, Near, Sector 38, Noida",Chinese,77.3262504,28.5678221
7939,Baskin Robbins,No,No,No,1,4,3.5,41,"Ground Floor, The Great India Place Mall, Sector 38 A, Noida, Sector 38, Noida",Ice Cream,77.3254972,28.5672537
18133480,Burger King,No,No,No,2,4,3.5,211,"3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida","Burger, Fast Food",77.3253081,28.5671503
791,Costa Coffee,No,No,No,2,4,3.5,110,"36, The Great India Place Mall, Sector 38 A, Sector 38, Noida",Cafe,77.3260709,28.5674465
486,Crazy Noodles,Yes,Yes,No,3,4,3.6,507,"3rd Floor, The Great India Place, Sector 38-A, Near Sector 38, Noida","Chinese, Thai",77.3264748,28.5678881
18208913,Jack Po!tato's,No,No,No,1,4,3.5,37,"Food Court, 3rd FloorThe Great India Place, Sector 38, Near Sector 18, Noida",Fast Food,77.3253509,28.5671054
3251,Mandarin Trail,Yes,No,No,3,4,3.7,517,"3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",Chinese,77.3255325,28.5672163
308774,Nazeer Foods,No,Yes,No,2,4,3.6,179,"304, 3rd Floor, The Great India Place Mall, Sector 38-A, Sector 38, Noida","Mughlai, North Indian",77.3256447,28.5674287
394,Pizza Hut,No,No,No,3,4,3.7,189,"The Great India Place Mall, Sector 38 A, Noida, Sector 38, Noida","Italian, Pizza, Fast Food",77.3255133,28.5672492
302421,Shree Rathnam,No,No,No,2,4,3.5,139,"309, 3rd Floor, The Great India Place, Sector 38-A, Sector 38, Noida","South Indian, North Indian, Chinese",77.3261382,28.5680132
1244,TGI Friday's,Yes,Yes,No,4,4,3.5,1147,"319-320, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida","American, Tex-Mex",77.3262056,28.5676834
5689,Thaal Vaadi,No,No,No,3,4,3.5,249,"310/311, 3rd Floor, The Great India Place Mall, Sector 38-A, Near, Sector 38, Noida","North Indian, Rajasthani",77.3261382,28.5680132
18431152,Cafe' Wow,No,No,No,1,1,0,0,"Food Court, 3rd Floor, The Great India Palace Mall, Sector 38, Noida",Fast Food,77.3255998,28.5675141
18439721,Chef's Basket Pop Up Caf,No,No,No,1,1,0,0,"Inside Big Bazaar, The Great India Place, Sector 38 A, Sector 38, Noida","Italian, Chinese",0,0
18431158,Chocolate Fountain,No,No,No,1,1,0,1,"Food Court, 3rd Floor, Great India Palace Mall, Sector 38, Noida",Desserts,77.3253979,28.5671588
18430892,McDonald's,No,No,No,1,1,0,1,"Ground Floor, Great India Palce Mall, Sector 38, Noida","Desserts, Ice Cream",77.3265645,28.5680759
18430870,Tea Trails,No,No,No,2,1,0,1,"Kidzania, GIP, Entertainment City, Plot A 2, Sector-38 A, Sector 38, Noida",Cafe,77.324803,28.564185
18428504,The Hangout-Deli,Yes,No,No,3,1,0,0,"320-A, 3rd Floor, The Great India Place Mall, Sector 38, Noida","Continental, Lebanese, Mexican",77.32321292,28.5677509
2979,Chopaal,No,No,No,1,2,2,161,"A-2, 3rd Floor, The Great India Place Mall, Sector 38-A, Noida","Chinese, North Indian, South Indian, Fast Food",77.3253081,28.5671503
3237,Club Ice Cube,Yes,No,No,4,2,2,230,"313, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Sector 38, Noida","North Indian, Continental, Chinese",77.3264748,28.5680674
2025,Moti Mahal Delux Tandoori Trail,Yes,Yes,No,3,2,2,108,"Food Court, The Great India Place Mall, Sector 38 A, Near Sector 38, Noida","North Indian, Mughlai",77.325445,28.5670397
3149,The Punjabiis Restro Bar,Yes,No,No,3,5,4,395,"325-A, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida","North Indian, Chinese",77.3253979,28.5671588
18255134,Sky Grill,No,Yes,No,2,3,2.6,34,"2nd Floor, Tulip Mall, Sector 48, Noida","North Indian, Chinese",77.3675243,28.5575368
18277023,Bread & Pasta,No,No,No,1,1,0,1,"Shop 15, Near HDFC Bank, Tulip Mall, Sector 48, Noida",Fast Food,77.3673027,28.5579292
18313203,Chillies Cafe,No,No,No,2,1,0,3,"G-11, Tulip Mall, Sector 48, Noida",Fast Food,77.367188,28.5578418
18254559,Platters,No,No,No,2,1,0,0,"Shop 1, Tulip Mall, Near HDFC Bank, Sector 48, Noida","North Indian, Chinese",77.3673216,28.5579297
18255132,The Grand,No,No,No,1,1,0,1,"G-5, Tulip Mall, Sector 48, Noida","Raw Meats, Fast Food",77.367188,28.5578518
120519,Hops n Grains,No,No,No,4,5,4.2,843,"SCO 358, Sector 9, Panchkula","North Indian, Middle Eastern, Pizza",76.849258,30.6978586
4000344,Genuine Broaster Chicken,No,No,No,2,4,3.5,42,"West Boring Canal Road, Opposite Zee Saheb Super Market, Anandpuri, Patna","American, Chinese, North Indian, Italian",0,0
4000016,Bansi Vihar,No,No,No,1,3,3.4,111,"New Market Beside Buddha Park, Fraser Road Area, Patna","South Indian, Fast Food",85.137825,25.60803333
4000277,Mainland China,No,No,No,3,4,3.5,65,"5th Floor, Central Mall, Fraser Road Area, Patna",Chinese,0,0
18369321,Pukhtaan-The Royal Taste of India,No,No,No,4,4,3.5,32,"5th Floor, Nutan Plaza, Bander Bagicha, Fraser Road Area, Patna","North Indian, Chinese",0,0
4000033,The Yellow Chilli,No,No,No,3,4,3.5,150,"1st Floor, Hira Place, Dak Bunglow Road, Chajju Bagh, Fraser Road Area, Patna","North Indian, Chinese, Continental",85.13588611,25.61034722
18279982,Indian Summer Cafe,No,No,No,2,3,3.4,16,"Satya Narain Building, Exhibition Road, Golambar, Patna","Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai",85.14262542,25.6097878
4000004,KFC,No,No,No,2,3,3.3,49,"Ground floor, Regent Theatre, Opposite East Gandhi Maidan, Golambar, Patna",Fast Food,85.14649167,25.6172
4000269,McDonald's,No,No,No,2,3,3.4,60,"BR Patna Elphinstone, Elphinstone Picture Palace , East Gandhi Maidan, Golambar, Patna",Fast Food,85.148632,25.617912
4000027,Biryani Mahal,No,No,No,2,4,3.6,99,"Near Buddha Marg, Kotwali Chauraha, Golambar, Patna","Biryani, Mughlai",85.13382778,25.61042222
4000081,Spice Court - Hotel Maurya,No,No,No,4,4,3.7,43,"Hotel Maurya, South Gandhi Maidan, Lodipur, Patna","North Indian, Continental, Chinese, South Indian",85.142028,25.615025
4000069,Angeethi,No,No,No,3,3,3.4,45,"101, Gharonda Complex, Jagdeo Path Crossing, Bailey Road, Khajpura, Patna","North Indian, Mughlai, Chinese",85.074775,25.60662778
4000294,Red Chilli,No,No,No,2,4,3.6,69,"Opposite Allahabad Bank, Ramnagri Mor, Ashiana Digha Road, Khajpura, Patna","Chinese, North Indian, Mughlai",85.08215654,25.61355147
4000001,Pind Balluchi,No,No,No,3,3,3.3,162,"16th-18th Floor, Biscomaun Tower, Gandhi Maidan, Lodipur, Patna","North Indian, Chinese",85.14115833,25.61704444
4000030,Raj Rasoi,No,No,No,2,3,3.3,74,"Twin Tower Hathwa, South Gandhi Maidan, Lodipur, Patna","North Indian, South Indian, Fast Food",85.14343889,25.61583889
4000018,Kapil Dev's Eleven,No,No,No,3,4,3.6,107,"Lower Ground Floor, Dumraow Kothi, Frazer Road, Lodipur, Patna","North Indian, Chinese, Finger Food",85.13806111,25.61098056
4000222,Sri Basant Vihar,No,No,No,2,4,3.6,75,"Maurya Lok Complex, Fraser Road Area, Patna","North Indian, Fast Food",85.13407222,25.61011389
4000031,17 Degrees,No,No,No,3,4,3.5,151,"6th Floor, P&M Mall, Patliputra Colony, Patna","North Indian, Chinese, Continental, Italian",85.106207,25.634209
4000015,Nirvana,No,No,No,2,3,3.4,61,"Bhagwathi Saran Enclave, Boring Road, Near JP Hospital, Boring Road Sri Krishnapuri, Sri Krishnapuri, Patna","North Indian, Chinese",85.11631667,25.61403056
4000007,Roti Restaurant,No,No,No,2,3,3.1,64,"Opposite A.N College, Boring Road, Sri Krishnapuri, Patna","North Indian, South Indian, Chinese",85.11401389,25.62067778
18343124,Swaaddesh,No,No,No,2,4,3.5,45,"2nd floor, chandra complex, above manyavar, boring road, Sri Krishnapuri, Patna","North Indian, Chinese",85.1154613,25.61552768
3700010,Auroville Bakery,No,No,No,1,4,3.8,173,"Kuilapalayam, Auroville, Puducherry",Bakery,79.834825,11.989991
3700009,Tanto Pizzeria,No,No,No,4,4,3.8,513,"Main Road, Near Iyyanar Koil Kullapalyam, Auroville, Puducherry","Pizza, Italian",79.82895,11.99078611
18427467,The Smoothie Bar,No,No,No,2,4,3.7,36,"26, Sri Aurobindo Street, Mission Street Crossing, Heritage Town, Puducherry","Desserts, Beverages, Juices",79.83147883,11.93819039
3700024,Le Club,No,No,No,4,4,3.5,328,"Hotel De Pondicherry, 38, Dumas Street, White Town, Puducherry","French, Continental, North Indian",79.83385556,11.92587222
3700056,Cafe Ole,No,No,No,3,4,3.8,199,"319, Mission Street, MG Road, Puducherry","Cafe, Continental",79.83015556,11.92994722
3700408,Italize,No,No,No,3,4,3.6,97,"137, 1st Floor, Mission Street (kosakadai street cutting), MG Road, Puducherry","Pizza, Italian",79.83134832,11.93648771
3700017,The Pasta Bar Veneto,No,No,No,3,4,3.6,275,"248, Mission Street, MG Road, Puducherry",Italian,79.83013889,11.92996111
3700050,Baker Street,No,No,No,2,5,4.1,791,"123, Bussy Street, MG Road, Puducherry","Bakery, French",79.829584,11.929275
3700041,Zuka Choco-la,No,No,No,2,5,4.2,656,"319, Mission Street, MG Road, Puducherry",Desserts,79.830194,11.929842
3700387,Bay of Buddha - The Promenade,No,No,No,4,4,3.8,189,"The Promenade, 23, Goubert Avenue, White Town, Puducherry","Chinese, Thai, Malaysian, Vietnamese, Korean, Indonesian, Asian",79.8358,11.9331
3700036,Blueline - The Promenade,No,No,No,4,4,3.8,192,"The Promenade, 23, Goubert Avenue, White Town, Puducherry","North Indian, Seafood, South Indian, Italian",79.83575556,11.93315278
3700049,Villa Shanti,No,No,No,4,4,3.9,535,"Villa Shanti, 14, Suffren Street, White Town, Puducherry",Continental,79.833191,11.929698
3700069,Le Cafe,No,No,No,2,3,3.1,875,"Beach Road, Near Gandhi Statue, White Town, Puducherry",Cafe,79.83570833,11.93154444
3700160,Spice Route,No,No,No,4,3,3.4,228,"6, Rue Bussy Street, Romain Rolland Street Cutting, White Town, Puducherry","Continental, North Indian, Finger Food",79.83363356,11.92877274
18378803,#Dilliwaala6,No,No,No,3,4,3.7,124,"6, Rue De La Marine, White Town, Puducherry",North Indian,79.83481014,11.9365319
3700051,Cafe des Arts,No,No,No,3,4,3.5,298,"10, Suffren Street, White Town, Pondicherry",Cafe,79.83331944,11.93021111
3700037,Le Dupleix,No,No,No,4,4,3.8,456,"5, Rue De La Caserne, White Town, Puducherry","North Indian, French, Continental",79.83376389,11.93104444
3700019,Rendezvous Cafe Restaurant,No,No,No,4,4,3.5,225,"30, Rue Suffren, White Town, Puducherry","Goan, Mangalorean, Continental, French",79.83258056,11.92859167
3700021,The Indian Kaffe Express,No,No,No,3,4,3.8,495,"3, Rue Dumas Street, Near IG Office, White Town, Puducherry",Cafe,79.8348,11.93036667
3700561,Gelateria Montecatini Terme,No,No,No,1,5,4.2,163,"Goubert Avenue, Next To Alliance Francaise, White Town, Puducherry",Desserts,79.83419167,11.92598889
6508323,The Urban Foundry,Yes,No,No,3,6,4.5,1099,"1, Balewadi High Street, Cummins India Office Campus, Baner-Balewadi Link Road, Pune","North Indian, Asian",73.77472289,18.5691562
18383095,Teddy Boy,Yes,No,No,3,4,3.6,507,"9th Floor, Deron Heights, Above Ranka Jewellers, Baner, Pune","North Indian, Continental, Finger Food",73.80485516,18.5514399
18378852,Effingut Brewerkz,No,Yes,No,4,5,4.3,375,"4, Deron Heights, Next to Ranka Jewellers, Baner, Pune","Continental, North Indian, Mughlai, Burmese",73.7982064,18.554382
13231,Le Plaisir,No,No,No,3,6,4.8,2510,"759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune","European, Desserts",73.83842938,18.51420998
18354483,Farzi Cafe,No,No,No,3,5,4.3,868,"Level 1 & 2, Fortaleza Complex, East Avenue, Kalyani Nagar, Pune",Modern Indian,73.9051007,18.5436256
18383076,Mineority By Saby,Yes,No,No,3,5,4.2,306,"Level 1/2, Fortaleza Complex, Kalyani Nagar, Pune","North Indian, North Eastern, Continental",73.90433729,18.54625752
6505309,The Little Next Door,Yes,No,No,3,5,4.1,1143,"D-10, Central Avenue, Kalyani Nagar, Pune","Finger Food, Italian, Spanish, Greek",73.90062645,18.54694697
6504409,Effingut Brewerkz,No,Yes,No,3,5,4.3,1531,"End of Lane Number 6, Koregaon Park, Pune","Continental, North Indian, Mughlai, Burmese",73.89852025,18.53408003
18350020,Kargo,Yes,No,No,2,5,4.4,635,"Shop 1&2, Marvel Alaina, Lane 8, Near Godrej Nature's Basket, Koregaon Park, Pune","Charcoal Grill, Italian, North Indian, European, Indonesian, Thai",73.89648478,18.53656175
6508117,Sauted Stories,No,Yes,No,2,5,4.2,583,"Plot 5, Between Lane 5/6, North Main Road, Opposite Wellness Forever, Koregaon Park, Pune","Cafe, Italian, Continental",73.897902,18.53929933
18417624,The Sassy Spoon,Yes,No,No,3,5,4.1,140,"Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune","European, Asian, Mediterranean, Modern Indian, Desserts, Finger Food",73.899315,18.533811
6505564,German Bakery Wunderbar,No,No,No,3,5,4,1583,"153/A, Varun Complex, Near Demech House, Law College Road, Pune","Italian, German, Continental",73.83054703,18.52001645
11371,Chili's,Yes,Yes,No,3,6,4.5,1439,"UG 49, Phoenix Market City, Nagar Road, Viman Nagar, Pune","Mexican, American, Tex-Mex",73.9166191,18.5624502
11807,Barbeque Nation,No,No,No,3,6,4.5,2847,"3rd Floor, R Deccan Mall, Near Deccan Gymkhana, JM Road, Pune","North Indian, Mughlai",73.84252679,18.51621575
18292672,Blue Water,Yes,Yes,No,3,5,4.2,487,"Punawale, Near Basket Bridge,Off Aundh-Ravet BRT, Ravet, Pune","North Indian, Chinese, Continental",73.75108123,18.63621513
6507461,Agent Jack's Bar,Yes,No,No,3,5,4.2,1531,"Terrace, B Wing, ICC Trade Tower, Senapati Bapat Road, Pune","Continental, North Indian, Italian",73.8303275,18.5367185
6507967,Tales & Spirits,Yes,Yes,No,2,5,4.1,997,"Plot 64, Shivaji Housing Society, Senapati Bapat Road, Pune","Italian, Continental, Cafe",73.8289719,18.5309626
6506206,18 Degrees Resto Lounge,Yes,Yes,No,4,4,3.6,1566,"8th & 9th Floor, Spot 18 Mall, Pimple Saudagar, Pune","North Indian, Mediterranean, Chinese",73.785901,18.59348149
6507495,Apache,Yes,No,No,3,5,4.1,377,"Shop 3, Turning Point, Behind Phoenix Mall, Viman Nagar, Pune",Finger Food,73.9153669,18.5639345
18441490,Barbeque Ville,Yes,No,No,3,5,4.4,208,"257, Green Valley, Near Mankar Chowk, Kaspate Vasti, Wakad, Pune",North Indian,73.7735722,18.5927182
2700001,Hot Lips,No,No,No,3,3,3.3,65,"Near Chandini Chowk, Kanke Road, Gandhi Nagar, Ranchi","North Indian, Chinese",85.31684167,23.41679167
2700223,The Kav's,No,No,No,1,3,3.2,51,"Near BJP Office, Harmu Bypass Road, Harmu, Ranchi","North Indian, Continental, Chinese",0,0
2700263,Prana,No,No,No,3,4,3.7,81,"6th Floor, RS Square, Near Vishal Mega Mart,Harmu Road, Ranchi","European, North Indian, Continental, Italian",0,0
2700024,Kathi Kabab,No,No,No,1,3,3.3,89,"Main Road, Hindpiri, Ranchi","Fast Food, North Indian",85.32534722,23.35903333
2700010,Yo China Restaurant,No,No,No,2,3,3.4,117,"2nd Floor, Citadel Building, Main Road, Ranchi",Chinese,85.32409722,23.35516389
2700007,Kaveri Restaurant And Caterers,No,No,No,1,5,4,370,"GEL Church Shopping Complex, Main Road, Hindpiri, Ranchi","North Indian, Chinese, South Indian, Chinese",85.32514606,23.35780368
2700019,Yellow Sapphire,No,No,No,3,4,3.7,116,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Continental, North Indian, European",85.325055,23.359407
2700002,Moti Mahal Delux Tandoori Trail,No,No,No,3,4,3.6,119,"Lower Ground Floor Karni Heights, Beside Milan Palace, Club Road, Kadru, Ranchi","North Indian, Chinese",85.32696667,23.35378333
2700008,Jungli Moon Dance Restaurant,No,No,No,2,3,3.1,26,"4th Floor, Shree Nand Bhawan, Near Income Tax Office, Main Road, Kanka, Ranchi","North Indian, South Indian, Chinese",85.32573056,23.35105833
2700044,KFC,No,No,No,2,3,3.2,125,"Sirham Toli Chowk, Opposite Yogoda Ashram, Old Hazaribagh Road, Kanka, Ranchi",Fast Food,85.3329,23.35442222
2700059,Punjab Sweet House,No,No,No,1,4,3.5,112,"Main Road, Kanka, Ranchi",Street Food,85.32544722,23.35919444
2700242,Food Belle,No,No,No,2,3,3.3,20,"Bhaskar Anirudh Complex, Near Jail More, Karamtoli Road, Lalpur, Ranchi","North Indian, Chinese",0,0
2700085,Kaveri Restaurant And Caterers,No,No,No,1,3,3.4,102,"Circular Road, Near Lalpur Chowk, Lalpur, Ranchi","North Indian, Chinese, South Indian, Chinese",85.33548611,23.37498889
2700241,OMG Cafe,No,No,No,2,3,3.3,19,"301, 3rd Floor, R S Tower, Opposite Pantaloons, Circular Road, Lalpur, Ranchi","Cafe, Italian, Mexican, Chinese, North Indian",0,0
18388053,The Best,No,No,No,1,3,3.4,13,"R.S.Tower, Circular Road, Lalpur, Ranchi","North Indian, South Indian, Chinese",85.33981957,23.36974563
2700011,7th Heaven,No,No,No,1,4,3.7,92,"1st Floor, Shrilok Complex, Near Santevita Hospital, H B Road, Lalpur, Ranchi","South Indian, North Indian, Chinese",85.32787222,23.37129167
2700082,The Urban Brava,No,No,No,3,4,3.6,95,"Circular Road, Near Lalpur Chowk, Lalpur, Ranchi","Cafe, Fast Food, North Indian",85.33573889,23.37487778
2700032,Waterfront - Radisson Blu,No,No,No,4,3,3.4,62,"Radisson Blu, Main Road, Hindpiri, Ranchi","North Indian, Continental",85.324253,23.351489
2700049,Pizza Hut,No,No,No,2,4,3.5,66,"Shop 101, Ground Floor, Spring City Mall, Beside Eyelex Cinema, Airport Road, Hinoo, Doranda, Ranchi",Pizza,85.3172,23.33301667
2700036,Aroma - The Royal Retreat,No,No,No,3,4,3.5,67,"The Royal Retreat, Krishna Nagar, Booti, Bariatu, Ranchi","North Indian, South Indian, Chinese",85.39046389,23.39925
96814,Saffron Mantra,Yes,Yes,No,2,5,4.4,494,"The Purple Leaf Hotel, Karkhana, Secunderabad","North Indian, Chinese",78.5003662,17.4589981
90499,Coffee Cup,Yes,No,No,2,6,4.6,1408,"E 89, Above Canara Bank, Sainikpuri, Secunderabad","Cafe, Continental",78.5521107,17.4832159
3800319,Level 5 - Terrace Restro & Cafe,No,No,No,3,4,3.8,201,"5th floor, Royal Trade Centre, Opposite Star Bazaar, Adajan, Adajan Gam, Surat","Chinese, North Indian, Italian, Mexican",72.79411532,21.18643846
3800021,Wok On Fire,No,No,No,3,4,3.9,226,"G 6, Riddhi Shoppers, Opposite Star Bazaar, Pal Adajan Road, Adajan, Surat, Adajan Gam, Surat","Chinese, Thai, Asian",72.79413611,21.18660789
18396610,Thalaivaa,No,No,No,2,5,4.1,70,"G-1, Aqua Corridor, Near Star Bazaar, Pal Road, Adajan Gam, Surat",South Indian,72.79361609,21.18688393
3800053,World Platter,No,No,No,3,4,3.9,191,"Second Floor, Rajmal Lakhichand Jewellers Building, Ghod Dod Road, Athwa, Surat","North Indian, Chinese, Thai, Mexican, Italian",72.80195273,21.17349346
3800052,Golden Dragon,No,No,No,3,5,4.2,197,"10-15, Second Floor, Rangila Park, Ghod Dod Road, Athwa, Surat",Chinese,72.80434225,21.17510449
3800078,Mysore Cafe,No,No,No,1,5,4,279,"Daruwala Building, Athwalines, Athwa, Surat",South Indian,72.80858986,21.185047
3800022,Coffee Culture - The Ristorante Lounge,No,No,No,2,5,4,223,"Opposite Sargam Shopping Centre, Near Parle Point, City Light, Surat","Cafe, Continental",72.79048864,21.17079783
3800238,Falafel Lovers,No,No,No,2,5,4.3,479,"LG-5/6/19, Megh Mayur Plaza, Parle Point, Surat, City Light, Surat","Lebanese, Italian",72.79273096,21.17334339
3800003,The Centre Court,No,No,No,3,5,4.1,164,"Near Ambica Niketan Bus Stand, Parle Point, City Light, Surat","Italian, North Indian, Desserts, Continental",72.79550278,21.175975
3800020,Wok On Fire,No,No,No,3,4,3.7,209,"G 2, Golden Square, Near Sargam Shopping Center, Parle Point, Surat, Piplod, Surat","Chinese, Thai, Asian",72.78929204,21.17105952
3800000,Leonardo Italian Mediterranean Dining,No,No,No,3,5,4.2,319,"Ground Floor, International Business Centre, Surat-Dumas Road, Piplod, Surat","Italian, Mexican, Mediterranean",72.76877817,21.15773452
3800002,Kansar Gujarati Thali,No,No,No,2,4,3.9,153,"A Wing, President Plaza, Near RTO, Nanpura, Surat",Gujarati,72.81449206,21.18343357
18362165,The Haus,No,No,No,2,4,3.9,28,"3, Radhe Nagar Society, Opposite Sargam Shopping Centre, Piplod, Surat","Cafe, Desserts",72.78912205,21.17009563
3800252,Black Pepper,No,No,No,3,5,4.1,221,"8/9, International Business Center, Dumas Road, Piplod, Surat","North Indian, Italian",72.76872553,21.15772858
3800018,Pizza Hut,No,No,No,3,5,4.1,216,"Akash Ganga, Opposite Croma, Dumas Road, Piplod, Surat",Pizza,72.77147748,21.16052169
3800016,The Sizzling Salsa,No,No,No,4,5,4.1,204,"Opposite Iscon Mall, Surat Dumas Road, Piplod, Surat","Italian, Continental, Chinese, Mexican",72.77420897,21.16043664
18439181,Global Local,No,No,No,4,3,3.4,47,"Western Vesu Point, Near Reliance Market, Vesu, Surat",Modern Indian,72.77269729,21.14956883
3800477,The Creamery,No,No,No,1,4,3.6,87,"G 31, Someshwar Square, Opposite Aagam Bungalow, Vesu, Surat","Ice Cream, Desserts",72.7786658,21.14983426
18367402,The Food Lab,No,No,No,3,4,3.6,66,"G-1 Western Vesu Point, Vesu, Surat","Italian, Lebanese, Mexican",72.77262915,21.14966885
3800437,The Hog Spot,No,No,No,3,4,3.8,87,"G-5, Trinity Cygnuss, Udhna Magdalla Road, Vesu, Surat","North Indian, Italian, Mexican, Asian",72.77805928,21.15275978
3200090,22nd Parallel,No,No,No,2,6,4.5,344,"1st Floor, Tapan Complex, Next To M Cube Mall, Alkapuri, Vadodara",South Indian,73.167788,22.307898
3200440,Kabir Kitchen,No,No,No,2,4,3.8,130,"R.C. Dutt Road,Opposite Concord Building, Alkapuri, Vadodara","North Indian, Chinese",0,0
18295781,Kaphi Pibama,No,No,No,2,4,3.8,71,"18-A, Nutan Bharat, Soc 002-Yogeshwar Apartment, Near Reliance Fresh, Alkapuri, Vadodara","Cafe, Mexican, Italian, Fast Food",73.17,22.32
3200265,VarieTea,No,No,No,2,4,3.9,145,"83/A, Alkapuri Society, Near Baroda High School, Alkapuri, Vadodara","Cafe, Fast Food",0,0
3200012,Barbeque Nation,No,No,No,4,5,4.3,332,"3rd Floor, Shreem Shalini Mall, R.C. Dutt Road, Alkapuri, Vadodara","Mughlai, North Indian",73.170937,22.310526
3200005,Little Italy,No,No,No,3,5,4.1,202,"36, Alkapuri Society, Behind HDFC Bank, Alkapuri, Vadodara",Italian,73.170283,22.31279
18275708,Meraki,No,No,No,3,5,4,93,"Opposite Kunj Society, Near Nilkanthvarni Jewellers, Alkapuri, Vadodara","North Indian, Continental, Italian, Asian",0,0
3200021,That Place,No,No,No,4,5,4.4,276,"33, Sampatrao Colony, Alkapuri, Vadodara","Italian, Mexican, Continental",0,0
3200584,Wok On Fire,No,No,No,3,4,3.8,107,"1, Olive Complex, Opposite ABS Tower, B/S ICICI Wealth Bank, Old Padra Road, Diwalipura, Diwalipura, Vadodara","Thai, Chinese, Asian",0,0
3200015,Mandap - Hotel Express Towers,No,No,No,2,5,4,191,"Hotel Express Towers, R.C. Dutt Road, Alkapuri, Vadodara",Gujarati,73.169083,22.310329
